"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle"
0.01082782540470362,0.8498015403747559,-0.01483454555273056,0.01082782562900714,0.8498015618088709,-0.01483454547169098,68.0,14.0,73.0,0.85,30266629435955.0,1429435955.0,-1.0
0.01587530039250851,1.245943188667297,0.3338765799999237,0.01587530091901236,1.245943181705961,0.3338765681822518,100.0,15.0,73.0,1.29,30266629435958.0,1429435958.0,15.0
0.01244885753840208,0.8697783946990967,0.01518359314650297,0.012448857526358,0.869778411109212,0.01518359360043666,100.0,1.0,82.0,0.87,30266629435981.0,1429435981.0,1.0
0.01256124768406153,0.8567320704460144,0.04490425065159798,0.0125612479960326,0.85673206041313,0.0449042504564458,100.0,3.0,84.0,0.858,30266629435985.0,1429435985.0,3.0
0.01879800297319889,1.267020225524902,0.1108621060848236,0.0187980023758887,1.26702021642574,0.1108621047750212,100.0,5.0,85.0,1.272,30266629435990.0,1429435990.0,5.0
0.01904924213886261,1.254433751106262,0.1540428549051285,0.01904924269886334,1.254433707573552,0.1540428500641064,48.0,7.0,87.0,1.264,30266629435995.0,1429435995.0,7.0
0.0196372102946043,1.26408851146698,0.2002361118793488,0.01963721096554409,1.264088556270677,0.2002361152514955,100.0,9.0,89.0,1.28,30266629435999.0,1429435999.0,9.0
0.00872716587036848,0.5617860555648804,-0.0491558387875557,0.00872716604698693,0.561786026947871,-0.04915583890967921,9.0,10.0,89.0,0.5640000000000001,30266629436001.0,1429436001.0,-5.0
0.01979764923453331,1.26025378704071,0.2449987530708313,0.0197976488735805,1.26025380997893,0.2449987500634835,100.0,11.0,90.0,1.284,30266629436004.0,1429436004.0,11.0
0.01189504750072956,0.7488777041435242,-0.03925196826457977,0.01189504722844408,0.7488776875590298,-0.03925196718220787,7.0,12.0,91.0,0.75,30266629436006.0,1429436006.0,-3.0
0.02011923305690289,1.252878427505493,0.2892870604991913,0.02011923363704291,1.252878372283019,0.2892870558862104,154.0,13.0,92.0,1.286,30266629436008.0,1429436008.0,13.0
0.01353446673601866,0.8337631225585938,-0.0145553071051836,0.01353446665012231,0.8337631325811568,-0.01455530696869445,73.0,14.0,93.0,0.834,30266629436011.0,1429436011.0,-1.0
0.02050518989562988,1.249739766120911,0.3349118530750275,0.02050518977395349,1.249739810399723,0.3349118443626619,100.0,15.0,94.0,1.294,30266629436013.0,1429436013.0,15.0
0.01532087940722704,0.8777325749397278,0.01532321330159903,0.01532087905239793,0.8777325730613831,0.01532321285193492,100.0,1.0,100.0,0.878,30266629436036.0,1429436036.0,1.0
0.01553711667656899,0.8726639151573181,0.04574162513017654,0.01553711707780548,0.8726639110597378,0.04574162575633291,100.0,3.0,102.0,0.874,30266629436041.0,1429436041.0,3.0
0.02267091907560825,1.260978698730469,0.1103391721844673,0.02267091935240677,1.260978705969746,0.1103391703185352,100.0,5.0,103.0,1.266,30266629436045.0,1429436045.0,5.0
0.02306281588971615,1.258337140083313,0.154530331492424,0.02306281529281961,1.258337190284368,0.154530327437727,49.0,7.0,105.0,1.268,30266629436050.0,1429436050.0,7.0
0.02320502884685993,1.254149556159973,0.1986717730760574,0.02320502851348213,1.254149534233424,0.1986717706010932,100.0,9.0,106.0,1.27,30266629436054.0,1429436054.0,9.0
0.009822319261729717,0.5258990526199341,-0.04601823166012764,0.009822319340769466,0.5258990819070192,-0.04601823217076351,9.0,10.0,107.0,0.528,30266629436057.0,1429436057.0,-5.0
0.02364573627710342,1.254296660423279,0.243853896856308,0.02364573592990016,1.254296678036526,0.2438538960912243,100.0,11.0,108.0,1.278,30266629436059.0,1429436059.0,11.0
0.01371574122458696,0.7208800315856934,-0.03778656199574471,0.01371574091059252,0.7208800554210464,-0.03778656040740544,7.0,12.0,109.0,0.722,30266629436061.0,1429436061.0,-3.0
0.02405516058206558,1.252808928489685,0.2892870604991913,0.02405516136837963,1.252808983248536,0.2892870558862104,154.0,13.0,110.0,1.286,30266629436064.0,1429436064.0,13.0
0.01607626304030418,0.8297178745269775,-0.01448549702763557,0.01607626371405983,0.8297178581371644,-0.01448549734294532,81.0,14.0,111.0,0.8300000000000001,30266629436066.0,1429436066.0,-1.0
0.02398860454559326,1.238084554672241,0.3318060040473938,0.02398860441862976,1.238084534562465,0.3318060158214316,100.0,15.0,111.0,1.282,30266629436068.0,1429436068.0,15.0
0.01804961636662483,0.8616796731948853,0.01504397392272949,0.01804961647668252,0.8616796911734854,0.01504397434893839,42.0,1.0,120.0,0.862,30266629436091.0,1429436091.0,1.0
0.0184981394559145,0.8686107397079468,0.04553228244185448,0.01849813902148533,0.8686107472020277,0.04553228193136113,100.0,3.0,122.0,0.87,30266629436096.0,1429436096.0,3.0
0.02690134383738041,1.252924203872681,0.1096419245004654,0.0269013446043949,1.252924166131966,0.109641924376554,100.0,5.0,123.0,1.258,30266629436101.0,1429436101.0,5.0
0.02745509147644043,1.258249044418335,0.154530331492424,0.02745509128035131,1.258249019814749,0.154530327437727,49.0,7.0,125.0,1.268,30266629436105.0,1429436105.0,7.0
0.02797668799757958,1.261955618858337,0.1999232470989227,0.02797668842191428,1.261955625402593,0.1999232463214151,100.0,9.0,127.0,1.278,30266629436110.0,1429436110.0,9.0
0.01245285291224718,0.5617157816886902,-0.0491558387875557,0.0124528528203416,0.5617157910880917,-0.04915583890967921,9.0,10.0,127.0,0.5640000000000001,30266629436112.0,1429436112.0,-5.0
0.02793619222939014,1.250280976295471,0.2430906593799591,0.02793619259559111,1.250280968466962,0.2430906601097181,100.0,11.0,128.0,1.274,30266629436114.0,1429436114.0,11.0
0.02860498055815697,1.260510325431824,0.2910866737365723,0.02860498113595109,1.260510336692527,0.2910866643209613,155.0,13.0,130.0,1.294,30266629436119.0,1429436119.0,13.0
0.01906385459005833,0.833655059337616,-0.0145553071051836,0.0190638549447519,0.8336550320568409,-0.01455530696869445,70.0,14.0,131.0,0.834,30266629436121.0,1429436121.0,-1.0
0.02843724377453327,1.23412561416626,0.33077073097229,0.02843724449653535,1.234125617967141,0.3307707396410215,100.0,15.0,132.0,1.278,30266629436124.0,1429436124.0,15.0
0.02105733007192612,0.8616114258766174,0.01504397392272949,0.02105732994570647,0.8616114366066331,0.01504397434893839,58.0,1.0,140.0,0.862,30266629436147.0,1429436147.0,1.0
0.02162903174757958,0.8725341558456421,0.04574162513017654,0.0216290323649673,0.8725341761971979,0.04574162575633291,100.0,3.0,142.0,0.874,30266629436151.0,1429436151.0,3.0
0.03132442384958267,1.254814386367798,0.109816238284111,0.03132442353306958,1.25481439855917,0.1098162358620493,100.0,5.0,143.0,1.26,30266629436156.0,1429436156.0,5.0
0.03154564276337624,1.246238827705383,0.1530679017305374,0.03154564125926076,1.246238778060131,0.1530678953168652,52.0,7.0,145.0,1.256,30266629436160.0,1429436160.0,7.0
0.03211100026965141,1.259881138801575,0.1996103823184967,0.03211099953518048,1.259881177312583,0.1996103773913346,100.0,9.0,146.0,1.276,30266629436165.0,1429436165.0,9.0
0.01359574217349291,0.5298011898994446,-0.0463668555021286,0.01359574198295968,0.5298011613277158,-0.04636685514175415,9.0,10.0,147.0,0.532,30266629436167.0,1429436167.0,-5.0
0.03199607506394386,1.238400220870972,0.2408009469509125,0.03199607582229936,1.238400239247517,0.2408009521651995,100.0,11.0,148.0,1.262,30266629436170.0,1429436170.0,11.0
0.03300480917096138,1.260402798652649,0.2910866737365723,0.03300480905529702,1.260402807214313,0.2910866643209613,155.0,13.0,150.0,1.294,30266629436174.0,1429436174.0,13.0
0.02239529602229595,0.849575400352478,-0.01483454555273056,0.02239529643990304,0.8495754156977573,-0.01483454547169098,67.0,14.0,151.0,0.85,30266629436177.0,1429436177.0,-1.0
0.03252959623932838,1.234024524688721,0.33077073097229,0.0325295961674112,1.234024531024613,0.3307707396410215,100.0,15.0,151.0,1.278,30266629436179.0,1429436179.0,15.0
0.02395311743021011,0.8575348258018494,0.01497416477650404,0.02395311729331932,0.8575348520980213,0.01497416472318925,55.0,1.0,160.0,0.858,30266629436202.0,1429436202.0,1.0
0.02439229562878609,0.8624710440635681,0.04521826654672623,0.02439229502106383,0.8624710571062791,0.04521826619390347,100.0,3.0,162.0,0.864,30266629436207.0,1429436207.0,3.0
0.035931047052145,1.262663722038269,0.1105134785175324,0.03593104665077135,1.262663743926359,0.1105134818040306,100.0,5.0,163.0,1.268,30266629436211.0,1429436211.0,5.0
0.03600995242595673,1.250089645385742,0.153555378317833,0.03600995153321593,1.250089609151465,0.1535553726904858,54.0,7.0,165.0,1.26,30266629436216.0,1429436216.0,7.0
0.03673750534653664,1.267659544944763,0.200861856341362,0.03673750402465514,1.26765960405883,0.2008618531116564,100.0,9.0,166.0,1.284,30266629436220.0,1429436220.0,9.0
0.01602564938366413,0.5496659278869629,-0.04810997098684311,0.01602564981258595,0.5496659070153436,-0.04810996999670731,9.0,10.0,167.0,0.552,30266629436223.0,1429436223.0,-5.0
0.03631870448589325,1.238281011581421,0.2408009469509125,0.03631870443899882,1.238281007342116,0.2408009521651995,100.0,11.0,168.0,1.262,30266629436225.0,1429436225.0,11.0
0.03705736249685288,1.248592615127564,0.2883872389793396,0.03705736401940658,1.248592625657716,0.2883872516688349,153.0,13.0,170.0,1.282,30266629436230.0,1429436230.0,13.0
0.02500269748270512,0.8374992609024048,-0.01462511625140905,0.02500269776897102,0.8374992364586803,-0.01462511659444358,70.0,14.0,171.0,0.838,30266629436232.0,1429436232.0,-1.0
0.03706753998994827,1.24162745475769,0.3328412771224976,0.03706753868203831,1.241627428786349,0.3328412920018417,100.0,15.0,171.0,1.286,30266629436234.0,1429436234.0,15.0
0.02713476307690144,0.8634421229362488,0.01507887896150351,0.02713476245821568,0.863442141703519,0.01507887916181295,61.0,1.0,180.0,0.864,30266629436257.0,1429436257.0,1.0
0.02733930014073849,0.8603844046592712,0.04511359333992004,0.02733929998039826,0.8603844061160066,0.04511359428141758,100.0,3.0,182.0,0.862,30266629436262.0,1429436262.0,3.0
0.04033834487199783,1.26253068447113,0.1105134785175324,0.04033834673122746,1.262530628587893,0.1105134818040306,100.0,5.0,183.0,1.268,30266629436266.0,1429436266.0,5.0
0.04050152748823166,1.253924369812012,0.1540428549051285,0.04050152860593184,1.25392441021168,0.1540428500641064,55.0,7.0,185.0,1.264,30266629436271.0,1429436271.0,7.0
0.0410611592233181,1.257644772529602,0.1992975026369095,0.04106116087353205,1.257644816388496,0.1992975084612541,100.0,9.0,187.0,1.274,30266629436276.0,1429436276.0,9.0
0.01794424466788769,0.5496066212654114,-0.04810997098684311,0.01794424425506651,0.5496066183053389,-0.04810996999670731,9.0,10.0,187.0,0.552,30266629436278.0,1429436278.0,-5.0
0.04089852049946785,1.24599552154541,0.2423274219036102,0.04089851898982384,1.245995477784661,0.2423274241282119,100.0,11.0,188.0,1.27,30266629436280.0,1429436280.0,11.0
0.04128631949424744,1.244560360908508,0.2874874472618103,0.04128631821579602,1.244560326977374,0.2874874474514595,153.0,13.0,190.0,1.278,30266629436285.0,1429436285.0,13.0
0.02779266610741615,0.8334096670150757,-0.0145553071051836,0.02779266518461069,0.8334096896490844,-0.01455530696869445,68.0,14.0,191.0,0.834,30266629436287.0,1429436287.0,-1.0
0.04140140116214752,1.241490483283997,0.3328412771224976,0.04140140139538146,1.241490474510797,0.3328412920018417,100.0,15.0,191.0,1.286,30266629436289.0,1429436289.0,15.0
0.03028814867138863,0.8673391342163086,0.01514868903905153,0.03028814940321867,0.867339117781359,0.01514868878756209,50.0,1.0,200.0,0.868,30266629436313.0,1429436313.0,1.0
0.03076483681797981,0.8722598552703857,0.04574162513017654,0.03076483595858279,0.8722598400371354,0.04574162575633291,100.0,3.0,202.0,0.874,30266629436317.0,1429436317.0,3.0
0.04446285218000412,1.254417538642883,0.109816238284111,0.04446285148272072,1.254417573688728,0.1098162358620493,100.0,5.0,203.0,1.26,30266629436322.0,1429436322.0,5.0
0.04473627358675003,1.249807715415955,0.153555378317833,0.04473627495336168,1.249807750504526,0.1535553726904858,60.0,7.0,205.0,1.26,30266629436326.0,1429436326.0,7.0
0.04480874538421631,1.239727020263672,0.1964816898107529,0.04480874680421359,1.239727035461812,0.19648168809053,146.0,9.0,207.0,1.256,30266629436331.0,1429436331.0,9.0
0.0181354358792305,0.5017544627189636,-0.04392649605870247,0.01813543570019422,0.5017544908284716,-0.04392649434481972,10.0,10.0,207.0,0.504,30266629436333.0,1429436333.0,-5.0
0.04531886056065559,1.247807025909424,0.2427090406417847,0.04531886177191011,1.247807085106265,0.242709042118965,100.0,11.0,208.0,1.272,30266629436336.0,1429436336.0,11.0
0.04563039168715477,1.24440860748291,0.2874874472618103,0.04563039295211176,1.244408628544852,0.2874874474514595,153.0,13.0,210.0,1.278,30266629436340.0,1429436340.0,13.0
0.03099613822996616,0.8413009643554688,-0.01469492632895708,0.0309961387050323,0.8413009559775632,-0.01469492622019272,67.0,14.0,211.0,0.842,30266629436342.0,1429436342.0,-1.0
0.04552263021469116,1.229747176170349,0.3297354578971863,0.04552262879628854,1.229747215652018,0.3297354634606114,100.0,15.0,212.0,1.274,30266629436345.0,1429436345.0,15.0
0.03277819603681564,0.8532405495643616,0.01490435469895601,0.03277819592227437,0.853240558149465,0.01490435509744012,100.0,1.0,220.0,0.854,30266629436368.0,1429436368.0,1.0
0.03380940482020378,0.8721471428871155,0.04574162513017654,0.03380940357374256,0.8721471366135163,0.04574162575633291,100.0,3.0,222.0,0.874,30266629436372.0,1429436372.0,3.0
0.04822110757231712,1.238327741622925,0.1084217429161072,0.04822110790308953,1.238327682879354,0.1084217439780868,100.0,5.0,223.0,1.244,30266629436377.0,1429436377.0,5.0
0.04917658120393753,1.251627564430237,0.1537991166114807,0.04917657995581332,1.251627539375594,0.1537991113772961,81.0,7.0,225.0,1.262,30266629436382.0,1429436382.0,7.0
0.04952713847160339,1.24943220615387,0.1980460286140442,0.04952713836858445,1.249432203635154,0.1980460327409323,145.0,9.0,227.0,1.266,30266629436386.0,1429436386.0,9.0
0.02178075350821018,0.5494679808616638,-0.04810997098684311,0.02178075383036376,0.5494679513397456,-0.04810996999670731,9.0,10.0,227.0,0.552,30266629436389.0,1429436389.0,-5.0
0.0494399331510067,1.241756200790405,0.2415641844272614,0.049439932763894,1.24175619026173,0.2415641881467057,100.0,11.0,228.0,1.266,30266629436391.0,1429436391.0,11.0
0.05028673633933067,1.252030491828919,0.2892870604991913,0.05028673743480863,1.252030448245909,0.2892870558862104,155.0,13.0,230.0,1.286,30266629436395.0,1429436395.0,13.0
0.03401323780417442,0.8431857228279114,-0.01472983136773109,0.03401323832938823,0.8431857041578003,-0.01472983103306728,58.0,14.0,231.0,0.844,30266629436398.0,1429436398.0,-1.0
0.04928890615701675,1.221868395805359,0.3276649117469788,0.04928890494608146,1.221868368476401,0.3276649110997912,100.0,15.0,231.0,1.266,30266629436400.0,1429436400.0,15.0
0.0356726236641407,0.8511229753494263,0.01486945059150457,0.03567262303638989,0.851123001342308,0.01486945028456555,66.0,1.0,240.0,0.852,30266629436423.0,1429436423.0,1.0
0.03702222555875778,0.876014769077301,0.04595096781849861,0.03702222540696416,0.8760147619877499,0.04595096958130468,94.0,3.0,242.0,0.878,30266629436428.0,1429436428.0,3.0
0.05288128554821014,1.246114253997803,0.1091189906001091,0.05288128398050215,1.246114206581162,0.109118989920068,100.0,5.0,243.0,1.252,30266629436432.0,1429436432.0,5.0
0.05329070240259171,1.245498418807983,0.1530679017305374,0.05329070237791119,1.245498422505357,0.1530678953168652,87.0,7.0,245.0,1.256,30266629436437.0,1429436437.0,7.0
0.05405843257904053,1.253198742866516,0.1986717730760574,0.05405843169915924,1.253198792501993,0.1986717706010932,145.0,9.0,247.0,1.27,30266629436442.0,1429436442.0,9.0
0.02163787186145783,0.5016156435012817,-0.04392649605870247,0.02163787245856358,0.501615655228225,-0.04392649434481972,10.0,10.0,247.0,0.504,30266629436444.0,1429436444.0,-5.0
0.05292465537786484,1.221961855888367,0.2377480119466782,0.05292465661454084,1.221961891918295,0.2377480082391748,100.0,11.0,248.0,1.246,30266629436446.0,1429436446.0,11.0
0.02273399196565151,0.5227878093719482,-0.02742404118180275,0.02273399152182423,0.5227878036075488,-0.02742404107130257,12.0,12.0,249.0,0.524,30266629436448.0,1429436448.0,-3.0
0.05465683341026306,1.251847267150879,0.2892870604991913,0.05465683292686836,1.251847286976768,0.2892870558862104,153.0,13.0,250.0,1.286,30266629436451.0,1429436451.0,13.0
0.03791961446404457,0.8650373816490173,-0.01511378400027752,0.03791961431778795,0.8650373843851817,-0.01511378397468752,100.0,14.0,251.0,0.866,30266629436453.0,1429436453.0,-1.0
0.05355372279882431,1.221688866615295,0.3276649117469788,0.05355372121084465,1.22168887405036,0.3276649110997912,100.0,15.0,251.0,1.266,30266629436455.0,1429436455.0,15.0
0.03888296708464623,0.8529841303825378,0.01490435469895601,0.03888296598582961,0.8529841587950355,0.01490435509744012,19.0,1.0,261.0,0.854,30270229436478.0,1429436478.0,1.0
0.04007986187934876,0.8758801817893982,0.04595096781849861,0.04007986202358704,0.8758801933225275,0.04595096958130468,84.0,3.0,262.0,0.878,30270229436483.0,1429436483.0,3.0
0.05763170495629311,1.249892592430115,0.1094676107168198,0.05763170613652292,1.249892566653521,0.1094676128910587,87.0,5.0,264.0,1.256,30270229436488.0,1429436488.0,5.0
0.05776319652795792,1.243311762809753,0.1528241634368897,0.05776319804441064,1.243311783142907,0.1528241566300549,89.0,7.0,266.0,1.254,30270229436492.0,1429436492.0,7.0
0.05843258276581764,1.253002405166626,0.1986717730760574,0.05843258249529776,1.253002458444977,0.1986717706010932,100.0,9.0,267.0,1.27,30270229436497.0,1429436497.0,9.0
0.02478047646582127,0.5293959379196167,-0.0463668555021286,0.02478047598318708,0.5293959224949795,-0.04636685514175415,9.0,10.0,268.0,0.532,30270229436499.0,1429436499.0,-5.0
0.05777157470583916,1.229604125022888,0.2392744868993759,0.05777157404140228,1.229604069754469,0.2392744802021872,100.0,11.0,269.0,1.254,30270229436501.0,1429436501.0,11.0
0.05869188904762268,1.239959239959717,0.286587655544281,0.0586918876543502,1.239959186856206,0.286587643234084,153.0,13.0,271.0,1.274,30270229436506.0,1429436506.0,13.0
0.04061540216207504,0.854905366897583,-0.01493925973773003,0.04061540114233091,0.8549053793861515,-0.01493925991031469,100.0,14.0,272.0,0.856,30270229436508.0,1429436508.0,-1.0
0.05839778110384941,1.229203104972839,0.3297354578971863,0.05839778012153039,1.229203084690766,0.3297354634606114,100.0,15.0,272.0,1.274,30270229436511.0,1429436511.0,15.0
0.0410759337246418,0.8368648886680603,0.01462511625140905,0.04107593342654559,0.8368649076510121,0.01462511659444358,14.0,1.0,281.0,0.838,30270229436534.0,1429436534.0,1.0
0.0434870757162571,0.8797170519828796,0.04616031423211098,0.04348707449738468,0.8797170566823707,0.04616031340627646,81.0,3.0,283.0,0.882,30270229436538.0,1429436538.0,3.0
0.06238916143774986,1.257643580436707,0.1101648584008217,0.06238916239755397,1.257643548981041,0.1101648588330399,54.0,5.0,284.0,1.264,30270229436543.0,1429436543.0,5.0
0.06170662492513657,1.235172152519226,0.1518491953611374,0.06170662396461316,1.23517209831118,0.1518492018828138,100.0,7.0,286.0,1.246,30270229436547.0,1429436547.0,7.0
0.0622306615114212,1.23699676990509,0.1961688250303268,0.06223066196812762,1.236996822590989,0.1961688191604495,145.0,9.0,288.0,1.254,30270229436552.0,1429436552.0,9.0
0.02662826143205166,0.529306173324585,-0.0463668555021286,0.02662826163811805,0.5293061972302946,-0.04636685514175415,9.0,10.0,288.0,0.532,30270229436554.0,1429436554.0,-5.0
0.06226130947470665,1.233316421508789,0.2400377094745636,0.06226131045408954,1.233316433049465,0.2400377161836934,100.0,11.0,289.0,1.258,30270229436557.0,1429436557.0,11.0
0.02768693491816521,0.5465481281280518,-0.02868010476231575,0.02768693510744949,0.5465481545643466,-0.02868010402113322,12.0,12.0,290.0,0.548,30270229436559.0,1429436559.0,-3.0
0.06272299587726593,1.23390805721283,0.2852379381656647,0.06272299884918202,1.233908077923077,0.2852379369080209,152.0,13.0,291.0,1.268,30270229436561.0,1429436561.0,13.0
0.04339559376239777,0.8507642149925232,-0.01486945059150457,0.04339559518319133,0.8507641986866463,-0.01486945028456555,100.0,14.0,292.0,0.852,30270229436564.0,1429436564.0,-1.0
0.06310013681650162,1.232839465141296,0.33077073097229,0.06310013892111964,1.232839442208704,0.3307707396410215,100.0,15.0,293.0,1.278,30270229436566.0,1429436566.0,15.0
0.04378687962889671,0.832722544670105,0.0145553071051836,0.04378687784569151,0.8327225542565624,0.01455530696869445,14.0,1.0,301.0,0.834,30270229436589.0,1429436589.0,1.0
0.04703542962670326,0.8915349245071411,0.04678834602236748,0.04703543033596968,0.8915349230828755,0.04678834488119178,80.0,3.0,302.0,0.894,30270229436594.0,1429436594.0,3.0
0.06625046581029892,1.247470140457153,0.1092933043837547,0.06625046442211018,1.247470180097195,0.1092933014055633,36.0,5.0,304.0,1.254,30270229436598.0,1429436598.0,5.0
0.06633570790290833,1.240895986557007,0.1525804251432419,0.06633570600418719,1.24089596266939,0.1525804179432447,100.0,7.0,306.0,1.252,30270229436603.0,1429436603.0,7.0
0.06633593142032623,1.232827067375183,0.1955430805683136,0.0663359325628424,1.232827014388721,0.1955430813002886,100.0,9.0,308.0,1.25,30270229436607.0,1429436607.0,9.0
0.02697700075805187,0.501356840133667,-0.04392649605870247,0.02697700058155357,0.5013568634557598,-0.04392649434481972,10.0,10.0,308.0,0.504,30270229436610.0,1429436610.0,-5.0
0.06667184084653854,1.235051989555359,0.240419328212738,0.06667183720234225,1.235051986711159,0.2404193341744464,100.0,11.0,309.0,1.26,30270229436612.0,1429436612.0,11.0
0.03564310073852539,0.6581310033798218,-0.03454172983765602,0.0356431019017034,0.6581310189453424,-0.03454173112034293,9.0,12.0,310.0,0.66,30270229436614.0,1429436614.0,-3.0
0.06702975928783417,1.233681559562683,0.2852379381656647,0.0670297596976668,1.233681616408111,0.2852379369080209,152.0,13.0,311.0,1.268,30270229436617.0,1429436617.0,13.0
0.04614737629890442,0.8466140627861023,-0.01479964051395655,0.04614737575580737,0.8466140740309143,-0.01479964065881642,100.0,14.0,312.0,0.848,30270229436619.0,1429436619.0,-1.0
